통신사,AP 설치장소명(국문),서비스 분류,광역시도(국문),시군구(국문),지번주소(국문),도로명주소(국문),위도,경도
KT,금산면사무소,관공서,경상남도,진주시,금산면 장사리 931-3,금산면?금산로 107 ?,35.2139416,128.147945
KT,기독육아원,서민/복지시설,경상남도,진주시,평거동 386-5,진양호로 145번길 11-3,35.17044,128.054226
KT,농협 동부농협상평지점,관공서,경상남도,진주시,상대동 310-73,대신로 213,35.1794853,128.1172477
KT,농협 진주원예농협도동지소,관공서,경상남도,진주시,하대동 116-17,모덕로306번길 8,35.1884012,128.1272971
KT,도동어린이도서관,지역문화시설,경상남도,진주시,하대동 139-43,상대로119번길 17,35.1861334,128.1248353
KT,문산휴게소(상행),교통시설,경상남도,진주시,문산읍 소문리 969,문산읍 남해고속도로 195,35.171137,128.1516975
KT,미천면사무소,관공서,경상남도,진주시,미천면 오방리 747,미천면 오방로 731,35.2992382,128.1153662
KT,비봉어린이도서관,지역문화시설,경상남도,진주시,옥봉동 357-3,진양호로 305,35.1977596,128.0905169
KT,사봉면사무소,관공서,경상남도,진주시,사봉면 사곡리 988,사봉면 사군로 105,35.1887696,128.270335
KT,서부농협진양호지점,관공서,경상남도,진주시,평거동 301-1,순환로 553번길 7,35.172635,128.0592791
KT,일반성면사무소,관공서,경상남도,진주시,일반성면 창촌리 620-6,일반성면 동부로1959번길 2,35.1711419,128.2769668
KT,자유시장,서민/복지시설,경상남도,진주시,상대동 276-17,도동천로 93,35.1801155,128.1100373
KT,중앙지하상가,서민/복지시설,경상남도,진주시,대안동 21 중앙지하상가,진주대로 1035,35.19455,128.084148
KT,진주시청소년수련관,서민/복지시설,경상남도,진주시,본성동 5,남강로 651번길 12,35.191677,128.082794
KT,진주우체국,관공서,경상남도,진주시,중안동 11-5,비봉로24번길 15,35.1934145,128.082547
KT,진주우편집중국,관공서,경상남도,진주시,금산면 중천리 276-13,금산면 중천로 25,35.2168244,128.1411478
KT,진주의료원,서민/복지시설,경상남도,진주시,초전동 348-2,월아산로 2026,35.213783,128.1220241
KT,하대1동사무소,관공서,경상남도,진주시,하대동 344-45,도동로215번길 18,35.189665,128.1201691
KT,하대2동사무소,관공서,경상남도,진주시,하대동 105,모덕로 299,35.1901802,128.1272533
KT,창녕군청민원실,관공서,경상남도,창녕군,창녕읍 말흘리 769,창녕읍 창녕대로 176,35.5309162,128.5017294
KT,창녕우체국,관공서,경상남도,창녕군,창녕읍 교하리 43-1,창녕읍 화왕산1로 41,35.5376854,128.4999653
KT,마산도서관,지역문화시설,경상남도,창원시 마산합포구,산호동 247,용마산길 12,35.2145127,128.5852369
KT,마산부림시장,서민/복지시설,경상남도,창원시 마산합포구,부림동 32,3.15대로 352,35.206184,128.573514
KT,마산청소년문화의집,서민/복지시설,경상남도,창원시 마산합포구,청계동 12-9,문화남7길 12,35.1848765,128.5577319
KT,아름다운학원,서민/복지시설,경상남도,창원시 마산합포구,진전면평암리 60-4,진전면 미천2길 243,35.153519,128.411154
KT,용지동 신월민원센터,관공서,경상남도,창원시 마산합포구,신월동 68-5,신월로 48,35.193431,128.559709
KT,창원시여성회관마산관,서민/복지시설,경상남도,창원시 마산합포구,산호동 47-5,용마로 30,35.2164828,128.5790011
KT,내서읍 호계민원센터,관공서,경상남도,창원시 마산회원구,호계리 172-6,내서읍 호원로 323,35.262259,128.5233788
KT,동마산시장,서민/복지시설,경상남도,창원시 마산회원구,합성동 326-1,합성남 8길 76,35.2401191,128.5875983
KT,마산우체국,관공서,경상남도,창원시 마산회원구,석전동 247-6,3·15대로 639,35.2303743,128.5758707
KT,마산회원구청,관공서,경상남도,창원시 마산회원구,삼호로 63 (양덕동),삼호로 63,35.2216091,128.57919
KT,가음정동 가음정민원센터,관공서,경상남도,창원시 성산구,가음동 21-1,원이대로 883번길 15-38,35.2086277,128.6972062
KT,농협 남창원농협토월지점,관공서,경상남도,창원시 성산구,상남동 45-1,원이대로 774,35.2175274,128.6919632
KT,농협 사파동지점,관공서,경상남도,창원시 성산구,사파동 141,동산로 156,35.2216901,128.6934241
KT,반송동사무소,관공서,경상남도,창원시 성산구,반림동 14-1,원이대로 473번길 19-14,35.235857,128.6696284
KT,반송시장,서민/복지시설,경상남도,창원시 성산구,반림동 17-13,원이대로 473번길 20-11,35.2351503,128.6710726
KT,사파동 사파민원센터,관공서,경상남도,창원시 성산구,사파동 106-1,창이대로 706번길 16-23,35.2218296,128.69833
KT,중앙동 내동민원센터,관공서,경상남도,창원시 성산구,내동 456-25,연덕로 184번길 35,35.2173861,128.6695284
KT,창원가음정민원센터,관공서,경상남도,창원시 성산구,가음동 21-1,원이대로883번길 15-38,35.2086277,128.6972062
KT,창원삼귀민원센터,관공서,경상남도,창원시 성산구,귀산동 355-1,귀산로58번길 8,35.1661166,128.6154328
KT,창원상남동사무소,관공서,경상남도,창원시 성산구,상남동 89-3,동산로 73,35.216195,128.6873296
KT,창원우체국,관공서,경상남도,창원시 성산구,상남동 72-1,상남로 57,35.2195365,128.6786743
KT,창원청년회의소,관공서,경상남도,창원시 성산구,상남동 12-1,마디미로9번길 4,35.2230671,128.6854391
KT,농협 봉곡지점,관공서,경상남도,창원시 의창구,봉곡동 41,지귀로12번길 35,35.2431917,128.6529476
KT,농협 사림지점,관공서,경상남도,창원시 의창구,사림동 44_3,사림로130번길 6-7,35.2439705,128.6841661
KT,농협 창원터미널지점,관공서,경상남도,창원시 의창구,의창구 팔용동 32-1,창원대로397번길 14,35.263042,128.61637
KT,동읍 자여민원센터,관공서,경상남도,창원시 의창구,동읍 송정리 98-21,동읍 자여로 64,35.277156,128.700239
KT,명곡동 명서1민원센터,관공서,경상남도,창원시 의창구,명서동 174-14,명지로 122번길 20,35.2457899,128.6491752
KT,명곡동 명서2민원센터,관공서,경상남도,창원시 의창구,명서동 111,우곡로 101번길 28,35.2432884,128.6417895
KT,명서전통시장,서민/복지시설,경상남도,창원시 의창구,명서동 75,원이대로 189번길 42일원,35.2493424,128.646576
KT,봉림동 사림민원센터,관공서,경상남도,창원시 의창구,사림동 36-1,창이대로 415,35.242388,128.6820714
KT,북면 화천민원센터,관공서,경상남도,창원시 의창구,북면 외감리 165-1,북면 천주로 483-7,35.299649,128.602683
KT,의창동 의안민원센터,관공서,경상남도,창원시 의창구,북동 260,읍성로 25,35.2651857,128.6206449
KT,창원시직업재활센터,서민/복지시설,경상남도,창원시 의창구,도계동 470,원이대로 114번길 6,35.252981,128.636968
KT,팔용동 대원민원센터,관공서,경상남도,창원시 의창구,대원동 93-1,대원로27번길 28,35.2325328,128.6505241
KT,진해시청,관공서,경상남도,창원시 진해구,풍호동 1,진해대로 1101,35.1333107,128.7103078
KT,진해우체국,관공서,경상남도,창원시 진해구,통신동 1,백구로 40,35.1489934,128.6604182
KT,진해중앙시장,서민/복지시설,경상남도,창원시 진해구,화천동 60-1,벚꽃로 60번길 25,35.151183,128.6656727
KT,진해청소년문화의집,서민/복지시설,경상남도,창원시 진해구,성내동 376,웅천중로59,35.1113048,128.7495636
KT,창원시여성회관진해관,서민/복지시설,경상남도,창원시 진해구,충무동 27-15,충장로 140,35.151712,128.667232
KT,가오치여객터미널,교통시설,경상남도,통영시,도산면 오륜리 1048,도산면 도산일주로 542-55,34.908318,128.313923
KT,광도면죽림민원실,관공서,경상남도,통영시,죽림리 1574-36,광도면 죽림3로 56,34.882207,128.41954
KT,농협 통영농협봉평지점,관공서,경상남도,통영시,봉평동 145-3,도남로 98,34.8310998,128.4155655
KT,무선시립도서관,지역문화시설,경상남도,통영시,무전동 1054-4,무전3길 29,34.861794,128.424729
KT,무전동사무소,관공서,경상남도,통영시,무전동 996-1,안개4길 47,34.8573229,128.4321649
KT,북신동사무소,관공서,경상남도,통영시,북신동 698-3,원문로 35,34.8569761,128.4255702
KT,삼덕여객터미널,교통시설,경상남도,통영시,산양읍 삼덕리 380,산양읍 원향1길 6,34.7958315,128.3839973
KT,자생원,서민/복지시설,경상남도,통영시,정량동 156,통영해안로 484-2,34.8519145,128.4324144
KT,제2도천동사무소,관공서,경상남도,통영시,도천동 998-3,통영해안로 147-7 ,34.8370797,128.4136245
KT,중앙동사무소(통영),관공서,경상남도,통영시,중앙동 638-1,부원로19번길 3,34.8466986,128.4268201
KT,통영도서관,지역문화시설,경상남도,통영시,봉평동 196,봉수로 25,34.8286695,128.4162225
KT,통영보건소,서민/복지시설,경상남도,통영시,무전동 401-1, 안개4길 108,34.859901,128.4320273
KT,통영시 산양읍사무소,관공서,경상남도,통영시,산양읍 남평리 706-1,산양읍 산양중앙로 79,34.8034667,128.3957335
KT,통영시 시민문화회관,지역문화시설,경상남도,통영시,동호동 230-1,남망공원길 29,34.842074,128.428521
KT,통영시 종합사회복지관,서민/복지시설,경상남도,통영시,무전동 464-1,안개4길 94,34.8594333,128.4325018
KT,통영시 한산면사무소,관공서,경상남도,통영시,한산면 하소리 28-3,한산면 한산일주로 844,34.7671064,128.5075999
KT,통영육아원,서민/복지시설,경상남도,통영시,도남동 131,도남로 304-8,34.8245654,128.4338218
KT,통영종합고용지원센터,관공서,경상남도,통영시,광도면 죽림리 1580-18,광도면 죽림1로 69,34.8769713,128.4206931
KT,통영중앙전통시장,서민/복지시설,경상남도,통영시,중앙동 38-4,중앙시장1길 14-16,34.8452887,128.4246418
KT,고전면복지회관,서민/복지시설,경상남도,하동군,고전면 범아리 217-4,고전면 하동읍성로 341,35.02123273,127.8175957
KT,금남면복지회관,서민/복지시설,경상남도,하동군,금남면 노량리 762-1,금남면 제먼당길 93-7,34.94934708,127.8605211
KT,금남보건지소,서민/복지시설,경상남도,하동군,금남면 송문리 761-3,금남면 미법마을길 14,34.95083193,127.8585661
KT,북천면복지회관,서민/복지시설,경상남도,하동군,북천면 직전리 556-23,북천면 경서대로 2453,35.11499559,127.8924905
KT,삼화에코하우스,지역문화시설,경상남도,하동군,적량면 동리 1063-1,적량면 동촌길 21-2,35.1194961,127.770244
KT,섬진강사랑의집,서민/복지시설,경상남도,하동군,하동읍 두곡리 739-4,하동읍 화심길 51-11,35.0826263,127.7375328
KT,양보면복지회관,서민/복지시설,경상남도,하동군,양보면 운암리 153-4,양보면 진양로 737-10,35.04708012,127.8443856
KT,은빛노인복지회관(보건소포함),서민/복지시설,경상남도,하동군,하동읍 읍내리 149-1,하동읍 군청로 31,35.0669075,127.7526003
KT,이병주문학관,지역문화시설,경상남도,하동군,북천면 직전리 231,북천면 이명골길 14-28,35.0971304,127.8942874
KT,적량보건지소,서민/복지시설,경상남도,하동군,적량면 관리 39-4,적량면 적량로 88,35.08238537,127.7767315
KT,종합사회복지회관,서민/복지시설,경상남도,하동군,하동읍 읍내리 1563-6,하동읍 섬진강대로 2214,35.0722407,127.7410353
KT,종합사회복지회관 별관,서민/복지시설,경상남도,하동군,하동읍 읍내리 1563-6,하동읍 섬진강대로 2214,35.0722407,127.7410353
KT,지리산생태과학관,지역문화시설,경상남도,하동군,악양면 평사리 산80-20,악양면 섬진강대로 3358-30,35.1505827,127.6756071
KT,지리산역사관,관광/편의시설,경상남도,하동군,화개면 대성리 1389,화개면 화개로 1438,35.289804,127.646205
KT,진교공설시장,서민/복지시설,경상남도,하동군,진교면 진교리 302-4,진교면 선창길 24,35.0268862,127.9041853
KT,진교면복지회관,서민/복지시설,경상남도,하동군,진교면 진교리 426-13,진교면 민다리길 94,35.03016547,127.9022491
KT,진교보건지소,서민/복지시설,경상남도,하동군,진교면 진교리 426-139,진교면 강변길 13-1,35.03036983,127.9038556
KT,진교청소년문화의집,서민/복지시설,경상남도,하동군,진교면 진교리 426-5,진교면 강변길 13-2,35.0309372,127.9035869
KT,청암면복지회관,서민/복지시설,경상남도,하동군,청암면 평촌리 561-8,청암면 청학로664,35.15580736,127.8001466
KT,하동군문화예술복지회관,지역문화시설,경상남도,하동군,하동읍 읍내리 1563-6,하동읍 섬진강대로 2222,35.0722407,127.7410353
KT,하동군청,관공서,경상남도,하동군,하동읍 읍내리 180-3,하동읍 군청로 23,35.06729,127.751383
KT,하동군청소년수련원,서민/복지시설,경상남도,하동군,금남면 중평리 763,금남면 경충로 493-9,34.9827121,127.894834
KT,하동시외버스터미널,교통시설,경상남도,하동군,하동읍 읍내리 333-14,하동읍 중앙로 12,35.0707256,127.7508718
KT,하동시장,서민/복지시설,경상남도,하동군,하동읍 읍내리 258-1,하동읍 시장1길 12-2,35.0700164,127.7483848
KT,하동우체국,관공서,경상남도,하동군,하동읍 읍내리 408-1,하동읍 중앙로 40,35.0708638,127.7482442
KT,하동학생야영수련원,서민/복지시설,경상남도,하동군,악양면 매계리 75,악양면 악양서로 588,35.181632,127.716729
KT,화개면복지회관,서민/복지시설,경상남도,하동군,화개면 탑리 625-5,화개면 화개로 40,35.19180829,127.6245297
KT,화개보건지소,서민/복지시설,경상남도,하동군,화개면 탑리 726-19,화개면 쌍계로 28,35.18924542,127.625125
KT,횡천보건지소,서민/복지시설,경상남도,하동군,횡천면 횡천리 1082-2,횡천면 횡천강변길 35-3,35.10769077,127.8088061
